Time: 15-Jan-17 15:02:23; Tag:AI 1; Description: ; Type: High boundary exceeded; AlarmID: 1; 0; 60
Time: 15-Jan-17 15:02:25; Tag:AI 1; Description: ; Type: High boundary exceeded; AlarmID: 1; 0; 60
Time: 15-Jan-17 15:02:27; Tag:AI 1; Description: ; Type: High boundary exceeded; AlarmID: 1; 0; 60
Time: 15-Jan-17 15:02:29; Tag:AI 1; Description: ; Type: High boundary exceeded; AlarmID: 1; 0; 60
Time: 15-Jan-17 15:02:31; Tag:AI 1; Description: ; Type: High boundary exceeded; AlarmID: 1; 0; 60
Time: 15-Jan-17 15:02:33; Tag:AI 1; Description: ; Type: High boundary exceeded; AlarmID: 1; 0; 60
Time: 15-Jan-17 15:02:35; Tag:AI 1; Description: ; Type: High boundary exceeded; AlarmID: 1; 0; 60
Time: 15-Jan-17 15:02:37; Tag:AI 1; Description: ; Type: High boundary exceeded; AlarmID: 1; 0; 60
Time: 15-Jan-17 15:02:39; Tag:AI 1; Description: ; Type: High boundary exceeded; AlarmID: 1; 0; 60
Time: 15-Jan-17 15:02:41; Tag:AI 1; Description: ; Type: High boundary exceeded; AlarmID: 1; 0; 60
Time: 15-Jan-17 15:02:43; Tag:AI 1; Description: ; Type: High boundary exceeded; AlarmID: 1; 0; 60
Time: 15-Jan-17 15:02:45; Tag:AI 1; Description: ; Type: High boundary exceeded; AlarmID: 1; 0; 60
Time: 15-Jan-17 15:02:47; Tag:AI 1; Description: ; Type: High boundary exceeded; AlarmID: 1; 0; 60
Time: 17-Jan-17 23:42:55; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -96.5925826289068; Low: -95; High: 85
Time: 17-Jan-17 23:42:55; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -96.5925826289068; Low: -95; High: 85
Time: 17-Jan-17 23:42:57; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -98.7688340595138; Low: -95; High: 85
Time: 17-Jan-17 23:42:57; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -98.7688340595138; Low: -95; High: 85
Time: 17-Jan-17 23:42:59; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -99.8629534754574; Low: -95; High: 85
Time: 17-Jan-17 23:42:59; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -99.8629534754574; Low: -95; High: 85
Time: 18-Jan-17 00:06:07; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 93.3580426497202; Low: -95; High: 85
Time: 18-Jan-17 00:06:07; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 93.3580426497202; Low: -95; High: 85
Time: 18-Jan-17 00:06:09; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 89.1006524188368; Low: -95; High: 85
Time: 18-Jan-17 00:06:09; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 89.1006524188368; Low: -95; High: 85
Time: 18-Jan-17 00:07:54; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -95.1056516295154; Low: -95; High: 85
Time: 18-Jan-17 00:07:54; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -95.1056516295154; Low: -95; High: 85
Time: 18-Jan-17 00:07:56; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -97.8147600733806; Low: -95; High: 85
Time: 18-Jan-17 00:07:56; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -97.8147600733806; Low: -95; High: 85
Time: 18-Jan-17 00:07:58; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -99.4521895368273; Low: -95; High: 85
Time: 18-Jan-17 00:07:58; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -99.4521895368273; Low: -95; High: 85
Time: 18-Jan-17 00:08:00; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 100; Low: -95; High: 85
Time: 18-Jan-17 00:08:00; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 100; Low: -95; High: 85
Time: 18-Jan-17 00:08:02; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 99.4521895368273; Low: -95; High: 85
Time: 18-Jan-17 00:08:02; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 99.4521895368273; Low: -95; High: 85
Time: 18-Jan-17 00:08:04; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 97.8147600733806; Low: -95; High: 85
Time: 18-Jan-17 00:08:04; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 97.8147600733806; Low: -95; High: 85
Time: 18-Jan-17 00:08:06; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 95.1056516295154; Low: -95; High: 85
Time: 18-Jan-17 00:08:06; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 95.1056516295154; Low: -95; High: 85
Time: 18-Jan-17 00:08:08; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 91.3545457642601; Low: -95; High: 85
Time: 18-Jan-17 00:08:08; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 91.3545457642601; Low: -95; High: 85
Time: 18-Jan-17 00:08:10; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 86.6025403784439; Low: -95; High: 85
Time: 18-Jan-17 00:08:10; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 86.6025403784439; Low: -95; High: 85
Time: 18-Jan-17 00:15:55; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -96.5925826289068; Low: -95; High: 85
Time: 18-Jan-17 00:15:55; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -96.5925826289068; Low: -95; High: 85
Time: 18-Jan-17 00:15:57; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -98.7688340595138; Low: -95; High: 85
Time: 18-Jan-17 00:15:57; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -98.7688340595138; Low: -95; High: 85
Time: 18-Jan-17 00:15:59; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -99.8629534754574; Low: -95; High: 85
Time: 18-Jan-17 00:15:59; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -99.8629534754574; Low: -95; High: 85
Time: 18-Jan-17 00:16:01; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 99.8629534754574; Low: -95; High: 85
Time: 18-Jan-17 00:16:01; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 99.8629534754574; Low: -95; High: 85
Time: 18-Jan-17 00:16:03; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 98.7688340595138; Low: -95; High: 85
Time: 18-Jan-17 00:16:03; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 98.7688340595138; Low: -95; High: 85
Time: 18-Jan-17 00:16:05; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 96.5925826289068; Low: -95; High: 85
Time: 18-Jan-17 00:16:05; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 96.5925826289068; Low: -95; High: 85
Time: 18-Jan-17 00:16:07; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 93.3580426497202; Low: -95; High: 85
Time: 18-Jan-17 00:16:07; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 93.3580426497202; Low: -95; High: 85
Time: 18-Jan-17 00:16:09; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 89.1006524188368; Low: -95; High: 85
Time: 18-Jan-17 00:16:09; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 89.1006524188368; Low: -95; High: 85
Time: 18-Jan-17 00:16:55; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -96.5925826289068; Low: -95; High: 85
Time: 18-Jan-17 00:16:55; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -96.5925826289068; Low: -95; High: 85
Time: 18-Jan-17 00:16:57; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -98.7688340595138; Low: -95; High: 85
Time: 18-Jan-17 00:16:57; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -98.7688340595138; Low: -95; High: 85
Time: 18-Jan-17 00:16:59; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -99.8629534754574; Low: -95; High: 85
Time: 18-Jan-17 00:16:59; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -99.8629534754574; Low: -95; High: 85
Time: 18-Jan-17 00:17:01; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 99.8629534754574; Low: -95; High: 85
Time: 18-Jan-17 00:17:01; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 99.8629534754574; Low: -95; High: 85
Time: 18-Jan-17 00:17:03; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 98.7688340595138; Low: -95; High: 85
Time: 18-Jan-17 00:17:03; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 98.7688340595138; Low: -95; High: 85
Time: 18-Jan-17 00:17:05; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 96.5925826289068; Low: -95; High: 85
Time: 18-Jan-17 00:17:05; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 96.5925826289068; Low: -95; High: 85
Time: 18-Jan-17 00:17:07; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 93.3580426497202; Low: -95; High: 85
Time: 18-Jan-17 00:17:07; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 93.3580426497202; Low: -95; High: 85
Time: 18-Jan-17 00:17:09; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 89.1006524188368; Low: -95; High: 85
Time: 18-Jan-17 00:17:10; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 89.1006524188368; Low: -95; High: 85
Time: 18-Jan-17 00:17:54; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -95.1056516295154; Low: -95; High: 85
Time: 18-Jan-17 00:17:54; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -95.1056516295154; Low: -95; High: 85
Time: 18-Jan-17 00:17:56; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -97.8147600733806; Low: -95; High: 85
Time: 18-Jan-17 00:17:56; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -97.8147600733806; Low: -95; High: 85
Time: 18-Jan-17 00:17:58; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -99.4521895368273; Low: -95; High: 85
Time: 18-Jan-17 00:17:58; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -99.4521895368273; Low: -95; High: 85
Time: 18-Jan-17 00:18:00; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 100; Low: -95; High: 85
Time: 18-Jan-17 00:18:00; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 100; Low: -95; High: 85
Time: 18-Jan-17 00:18:02; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 99.4521895368273; Low: -95; High: 85
Time: 18-Jan-17 00:18:02; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 99.4521895368273; Low: -95; High: 85
Time: 18-Jan-17 00:18:04; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 97.8147600733806; Low: -95; High: 85
Time: 18-Jan-17 00:18:04; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 97.8147600733806; Low: -95; High: 85
Time: 18-Jan-17 00:18:06; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 95.1056516295154; Low: -95; High: 85
Time: 18-Jan-17 00:18:06; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 95.1056516295154; Low: -95; High: 85
Time: 18-Jan-17 00:18:08; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 91.3545457642601; Low: -95; High: 85
Time: 18-Jan-17 00:18:08; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 91.3545457642601; Low: -95; High: 85
Time: 18-Jan-17 00:18:10; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 86.6025403784439; Low: -95; High: 85
Time: 18-Jan-17 00:18:10; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 86.6025403784439; Low: -95; High: 85
Time: 18-Jan-17 00:18:54; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -95.1056516295154; Low: -95; High: 85
Time: 18-Jan-17 00:18:54; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -95.1056516295154; Low: -95; High: 85
Time: 18-Jan-17 00:18:56; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -97.8147600733806; Low: -95; High: 85
Time: 18-Jan-17 00:18:56; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -97.8147600733806; Low: -95; High: 85
Time: 18-Jan-17 00:18:58; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -99.4521895368273; Low: -95; High: 85
Time: 18-Jan-17 00:18:58; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -99.4521895368273; Low: -95; High: 85
Time: 18-Jan-17 00:19:00; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 100; Low: -95; High: 85
Time: 18-Jan-17 00:19:00; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 100; Low: -95; High: 85
Time: 18-Jan-17 00:19:02; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 99.4521895368273; Low: -95; High: 85
Time: 18-Jan-17 00:19:02; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 99.4521895368273; Low: -95; High: 85
Time: 18-Jan-17 00:19:04; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 97.8147600733806; Low: -95; High: 85
Time: 18-Jan-17 00:19:04; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 97.8147600733806; Low: -95; High: 85
Time: 18-Jan-17 00:19:06; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 95.1056516295154; Low: -95; High: 85
Time: 18-Jan-17 00:19:06; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 95.1056516295154; Low: -95; High: 85
Time: 18-Jan-17 00:19:08; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 91.3545457642601; Low: -95; High: 85
Time: 18-Jan-17 00:19:08; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 91.3545457642601; Low: -95; High: 85
Time: 18-Jan-17 00:19:10; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 86.6025403784439; Low: -95; High: 85
Time: 18-Jan-17 00:19:10; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 86.6025403784439; Low: -95; High: 85
Time: 18-Jan-17 00:19:54; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -95.1056516295154; Low: -95; High: 85
Time: 18-Jan-17 00:19:54; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -95.1056516295154; Low: -95; High: 85
Time: 18-Jan-17 00:19:56; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -97.8147600733806; Low: -95; High: 85
Time: 18-Jan-17 00:19:56; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -97.8147600733806; Low: -95; High: 85
Time: 18-Jan-17 00:19:58; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -99.4521895368273; Low: -95; High: 85
Time: 18-Jan-17 00:19:58; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -99.4521895368273; Low: -95; High: 85
Time: 18-Jan-17 00:20:00; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 100; Low: -95; High: 85
Time: 18-Jan-17 00:20:00; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 100; Low: -95; High: 85
Time: 18-Jan-17 00:20:02; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 99.4521895368273; Low: -95; High: 85
Time: 18-Jan-17 00:20:02; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 99.4521895368273; Low: -95; High: 85
Time: 18-Jan-17 00:20:04; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 97.8147600733806; Low: -95; High: 85
Time: 18-Jan-17 00:20:04; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 97.8147600733806; Low: -95; High: 85
Time: 18-Jan-17 00:20:06; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 95.1056516295154; Low: -95; High: 85
Time: 18-Jan-17 00:20:06; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 95.1056516295154; Low: -95; High: 85
Time: 18-Jan-17 00:20:08; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 91.3545457642601; Low: -95; High: 85
Time: 18-Jan-17 00:20:08; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 91.3545457642601; Low: -95; High: 85
Time: 18-Jan-17 00:20:10; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 86.6025403784439; Low: -95; High: 85
Time: 18-Jan-17 00:20:10; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 86.6025403784439; Low: -95; High: 85
Time: 18-Jan-17 00:20:55; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -96.5925826289068; Low: -95; High: 85
Time: 18-Jan-17 00:20:55; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -96.5925826289068; Low: -95; High: 85
Time: 18-Jan-17 00:20:57; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -98.7688340595138; Low: -95; High: 85
Time: 18-Jan-17 00:20:57; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -98.7688340595138; Low: -95; High: 85
Time: 18-Jan-17 00:20:59; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -99.8629534754574; Low: -95; High: 85
Time: 18-Jan-17 00:20:59; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -99.8629534754574; Low: -95; High: 85
Time: 18-Jan-17 00:21:01; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 99.8629534754574; Low: -95; High: 85
Time: 18-Jan-17 00:21:01; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 99.8629534754574; Low: -95; High: 85
Time: 18-Jan-17 00:21:03; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 98.7688340595138; Low: -95; High: 85
Time: 18-Jan-17 00:21:03; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 98.7688340595138; Low: -95; High: 85
Time: 18-Jan-17 00:21:05; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 96.5925826289068; Low: -95; High: 85
Time: 18-Jan-17 00:21:05; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 96.5925826289068; Low: -95; High: 85
Time: 18-Jan-17 00:21:07; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 93.3580426497202; Low: -95; High: 85
Time: 18-Jan-17 00:21:07; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 93.3580426497202; Low: -95; High: 85
Time: 18-Jan-17 00:21:09; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 89.1006524188368; Low: -95; High: 85
Time: 18-Jan-17 00:21:09; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 89.1006524188368; Low: -95; High: 85
Time: 18-Jan-17 00:21:55; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -96.5925826289068; Low: -95; High: 85
Time: 18-Jan-17 00:21:55; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -96.5925826289068; Low: -95; High: 85
Time: 18-Jan-17 00:21:57; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -98.7688340595138; Low: -95; High: 85
Time: 18-Jan-17 00:21:57; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -98.7688340595138; Low: -95; High: 85
Time: 18-Jan-17 00:21:59; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -99.8629534754574; Low: -95; High: 85
Time: 18-Jan-17 00:21:59; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -99.8629534754574; Low: -95; High: 85
Time: 18-Jan-17 00:22:01; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 99.8629534754574; Low: -95; High: 85
Time: 18-Jan-17 00:22:01; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 99.8629534754574; Low: -95; High: 85
Time: 18-Jan-17 00:22:03; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 98.7688340595138; Low: -95; High: 85
Time: 18-Jan-17 00:22:03; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 98.7688340595138; Low: -95; High: 85
Time: 18-Jan-17 00:22:05; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 96.5925826289068; Low: -95; High: 85
Time: 18-Jan-17 00:22:05; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 96.5925826289068; Low: -95; High: 85
Time: 18-Jan-17 00:22:07; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 93.3580426497202; Low: -95; High: 85
Time: 18-Jan-17 00:22:07; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 93.3580426497202; Low: -95; High: 85
Time: 18-Jan-17 00:22:09; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 89.1006524188368; Low: -95; High: 85
Time: 18-Jan-17 00:22:09; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 89.1006524188368; Low: -95; High: 85
Time: 18-Jan-17 00:22:55; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -96.5925826289068; Low: -95; High: 85
Time: 18-Jan-17 00:22:55; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -96.5925826289068; Low: -95; High: 85
Time: 18-Jan-17 00:22:57; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -98.7688340595138; Low: -95; High: 85
Time: 18-Jan-17 00:22:57; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -98.7688340595138; Low: -95; High: 85
Time: 18-Jan-17 00:22:59; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -99.8629534754574; Low: -95; High: 85
Time: 18-Jan-17 00:22:59; Tag:AI 2; Description: ; Type: Low boundary exceeded; AlarmID: 10; Tag Value: -99.8629534754574; Low: -95; High: 85
Time: 18-Jan-17 00:23:01; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 99.8629534754574; Low: -95; High: 85
Time: 18-Jan-17 00:23:01; Tag:AI 2; Description: ; Type: High boundary exceeded; AlarmID: 10; Tag Value: 99.8629534754574; Low: -95; High: 85
